nohup: ignoring input
cobol2rust scan: repos/ (workers: 24, batch: 100)
line 353:16 token recognition error at: '_'
line 353:17 token recognition error at: '_'
line 353:18 token recognition error at: '_'
line 353:19 token recognition error at: '_'
line 353:20 token recognition error at: '_'
line 353:21 token recognition error at: '_'
line 353:22 token recognition error at: '_'
line 353:23 token recognition error at: '_'
line 353:24 token recognition error at: '_'
line 353:25 token recognition error at: '_'
line 353:26 token recognition error at: '_'
line 353:27 token recognition error at: '_'
line 353:28 token recognition error at: '_'
line 353:29 token recognition error at: '_'
line 353:30 token recognition error at: '_'
line 353:31 token recognition error at: '_'
line 353:32 token recognition error at: '_'
line 353:33 token recognition error at: '_'
line 353:34 token recognition error at: '_'
line 353:35 token recognition error at: '_'
line 353:36 token recognition error at: '_'
line 353:37 token recognition error at: '_'
line 353:38 token recognition error at: '_'
line 353:39 token recognition error at: '_'
line 353:40 token recognition error at: '_'
line 353:41 token recognition error at: '_'
line 353:42 token recognition error at: '_'
line 353:43 token recognition error at: '_'
line 353:44 token recognition error at: '_'
line 353:45 token recognition error at: '_'
line 353:46 token recognition error at: '_'
line 353:47 token recognition error at: '_'
line 353:48 token recognition error at: '_'
line 353:49 token recognition error at: '_'
line 353:50 token recognition error at: '_'
line 353:51 token recognition error at: '_'
line 353:52 token recognition error at: '_'
line 353:53 token recognition error at: '_'
line 353:54 token recognition error at: '_'
line 353:55 token recognition error at: '_'
line 353:56 token recognition error at: '_'
line 353:57 token recognition error at: '_'
line 353:58 token recognition error at: '_'
line 353:59 token recognition error at: '_'
line 353:60 token recognition error at: '_'
line 353:61 token recognition error at: '_'
line 353:62 token recognition error at: '_'
line 353:63 token recognition error at: '_'
line 353:64 token recognition error at: '_'
line 357:2 token recognition error at: '|'
line 357:4 token recognition error at: '_'
line 357:5 token recognition error at: '_'
line 357:6 token recognition error at: '_'
line 357:7 token recognition error at: '_'
line 357:8 token recognition error at: '_'
line 357:9 token recognition error at: '_'
line 357:10 token recognition error at: '_'
line 357:11 token recognition error at: '_'
line 357:12 token recognition error at: '_'
line 357:13 token recognition error at: '_'
line 357:14 token recognition error at: '_'
line 357:15 token recognition error at: '_'
line 357:16 token recognition error at: '_'
line 357:17 token recognition error at: '_'
line 357:18 token recognition error at: '_'
line 357:19 token recognition error at: '_'
line 357:20 token recognition error at: '_'
line 357:21 token recognition error at: '_'
line 357:22 token recognition error at: '_'
line 357:23 token recognition error at: '_'
line 357:24 token recognition error at: '_'
line 357:25 token recognition error at: '_'
line 357:26 token recognition error at: '_'
line 357:27 token recognition error at: '_'
line 357:28 token recognition error at: '_'
line 357:29 token recognition error at: '_'
line 357:30 token recognition error at: '_'
line 357:31 token recognition error at: '_'
line 357:32 token recognition error at: '_'
line 357:33 token recognition error at: '_'
line 357:34 token recognition error at: '_'
line 357:35 token recognition error at: '_'
line 357:36 token recognition error at: '_'
line 357:37 token recognition error at: '_'
line 357:38 token recognition error at: '_'
line 357:39 token recognition error at: '_'
line 357:40 token recognition error at: '_'
line 357:41 token recognition error at: '_'
line 357:42 token recognition error at: '_'
line 357:43 token recognition error at: '_'
line 357:44 token recognition error at: '_'
line 357:45 token recognition error at: '_'
line 357:46 token recognition error at: '_'
line 357:47 token recognition error at: '_'
line 357:48 token recognition error at: '_'
line 357:49 token recognition error at: '_'
line 357:50 token recognition error at: '_'
line 357:51 token recognition error at: '_'
line 357:52 token recognition error at: '_'
line 357:53 token recognition error at: '_'
line 357:54 token recognition error at: '_'
line 357:55 token recognition error at: '_'
line 357:56 token recognition error at: '_'
line 357:57 token recognition error at: '_'
line 357:58 token recognition error at: '_'
line 357:59 token recognition error at: '_'
line 357:60 token recognition error at: '_'
line 357:61 token recognition error at: '_'
line 357:62 token recognition error at: '_'
line 357:63 token recognition error at: '_'
line 357:64 token recognition error at: '_'
line 358:2 token recognition error at: '|'
line 358:4 token recognition error at: '_'
line 358:5 token recognition error at: '_'
line 358:6 token recognition error at: '_'
line 358:7 token recognition error at: '_'
line 358:8 token recognition error at: '_'
line 358:9 token recognition error at: '_'
line 358:10 token recognition error at: '_'
line 358:11 token recognition error at: '_'
line 358:12 token recognition error at: '_'
line 358:13 token recognition error at: '_'
line 358:14 token recognition error at: '_'
line 358:15 token recognition error at: '_'
line 358:16 token recognition error at: '_'
line 358:17 token recognition error at: '_'
line 358:18 token recognition error at: '_'
line 358:19 token recognition error at: '_'
line 358:20 token recognition error at: '_'
line 358:21 token recognition error at: '_'
line 358:22 token recognition error at: '_'
line 358:23 token recognition error at: '_'
line 358:24 token recognition error at: '_'
line 358:25 token recognition error at: '_'
line 358:26 token recognition error at: '_'
line 358:27 token recognition error at: '_'
line 358:28 token recognition error at: '_'
line 358:29 token recognition error at: '_'
line 358:30 token recognition error at: '_'
line 358:31 token recognition error at: '_'
line 358:32 token recognition error at: '_'
line 358:33 token recognition error at: '_'
line 358:34 token recognition error at: '_'
line 358:35 token recognition error at: '_'
line 358:36 token recognition error at: '_'
line 358:37 token recognition error at: '_'
line 358:38 token recognition error at: '_'
line 358:39 token recognition error at: '_'
line 358:40 token recognition error at: '_'
line 358:41 token recognition error at: '_'
line 358:42 token recognition error at: '_'
line 358:43 token recognition error at: '_'
line 358:44 token recognition error at: '_'
line 358:45 token recognition error at: '_'
line 358:46 token recognition error at: '_'
line 358:47 token recognition error at: '_'
line 358:48 token recognition error at: '_'
line 358:49 token recognition error at: '_'
line 358:50 token recognition error at: '_'
line 358:51 token recognition error at: '_'
line 358:52 token recognition error at: '_'
line 358:53 token recognition error at: '_'
line 358:54 token recognition error at: '_'
line 358:55 token recognition error at: '_'
line 358:56 token recognition error at: '_'
line 358:57 token recognition error at: '_'
line 358:58 token recognition error at: '_'
line 358:59 token recognition error at: '_'
line 358:60 token recognition error at: '_'
line 358:61 token recognition error at: '_'
line 358:62 token recognition error at: '_'
line 358:63 token recognition error at: '_'
line 358:64 token recognition error at: '_'
line 62:28 token recognition error at: '['
line 62:31 token recognition error at: ']'
line 62:37 token recognition error at: '['
line 62:40 token recognition error at: ']'
line 62:46 token recognition error at: '['
line 62:50 token recognition error at: ']'
line 62:56 token recognition error at: '['
line 62:62 token recognition error at: ']'
line 52:56 token recognition error at: '['
line 107:8 token recognition error at: '_'
line 108:26 token recognition error at: '_'
line 52:56 token recognition error at: '['
line 111:8 token recognition error at: '_'
line 112:26 token recognition error at: '_'
line 77:8 token recognition error at: '_'
line 78:26 token recognition error at: '_'
line 66:8 token recognition error at: '_'
line 67:26 token recognition error at: '_'
line 57:56 token recognition error at: '['
line 68:39 token recognition error at: ']'
line 135:39 token recognition error at: ']'
line 33:29 token recognition error at: '['
